ID,Req. Timestamp,Resp. Timestamp,Method,URL,Code,Reason,RTT,Size Resp. Header,Size Resp. Body
6470,Sun May 18 14:01:50 PKT 2025,Sun May 18 14:01:51 PKT 2025,GET,http://testphp.vulnweb.com/showimage.php?file=%40&size=160,200,OK,563,207,221
6471,Sun May 18 14:01:49 PKT 2025,Sun May 18 14:01:50 PKT 2025,POST,http://testphp.vulnweb.com/userinfo.php,200,OK,540,222,5523
6472,Sun May 18 14:01:50 PKT 2025,Sun May 18 14:01:51 PKT 2025,POST,http://testphp.vulnweb.com/userinfo.php,200,OK,572,222,6001
6473,Sun May 18 14:01:50 PKT 2025,Sun May 18 14:01:51 PKT 2025,POST,http://testphp.vulnweb.com/AJAX/showxml.php,200,OK,545,221,170
6474,Sun May 18 14:01:51 PKT 2025,Sun May 18 14:01:51 PKT 2025,GET,http://testphp.vulnweb.com/showimage.php?file=%2B&size=160,200,OK,545,207,221
6475,Sun May 18 14:01:51 PKT 2025,Sun May 18 14:01:51 PKT 2025,POST,http://testphp.vulnweb.com/userinfo.php,200,OK,568,222,6001
6476,Sun May 18 14:01:51 PKT 2025,Sun May 18 14:01:51 PKT 2025,POST,http://testphp.vulnweb.com/AJAX/showxml.php,200,OK,555,221,171
6477,Sun May 18 14:01:51 PKT 2025,Sun May 18 14:01:52 PKT 2025,GET,http://testphp.vulnweb.com/showimage.php?file=%00&size=160,200,OK,571,207,223
6478,Sun May 18 14:01:51 PKT 2025,Sun May 18 14:01:52 PKT 2025,POST,http://testphp.vulnweb.com/userinfo.php,200,OK,574,222,6001
6479,Sun May 18 14:01:52 PKT 2025,Sun May 18 14:01:52 PKT 2025,GET,http://testphp.vulnweb.com/showimage.php?file=%7C&size=160,200,OK,537,207,221
6480,Sun May 18 14:01:52 PKT 2025,Sun May 18 14:01:52 PKT 2025,POST,http://testphp.vulnweb.com/userinfo.php,200,OK,556,222,6007
6481,Sun May 18 14:01:52 PKT 2025,Sun May 18 14:01:53 PKT 2025,POST,http://testphp.vulnweb.com/userinfo.php,200,OK,575,222,6005
6482,Sun May 18 14:01:52 PKT 2025,Sun May 18 14:01:53 PKT 2025,GET,http://testphp.vulnweb.com/showimage.php?file=./pictures/7.jpg&size=160,200,OK,823,209,19219
6483,Sun May 18 14:01:53 PKT 2025,Sun May 18 14:01:54 PKT 2025,POST,http://testphp.vulnweb.com/userinfo.php,200,OK,552,222,6005
6484,Sun May 18 14:01:53 PKT 2025,Sun May 18 14:01:54 PKT 2025,GET,http://testphp.vulnweb.com/showimage.php?file=.%2Fpictures%2F7.jpg&=,200,OK,842,209,19219
6485,Sun May 18 14:01:54 PKT 2025,Sun May 18 14:01:54 PKT 2025,POST,http://testphp.vulnweb.com/userinfo.php,200,OK,577,222,6006
6486,Sun May 18 14:01:54 PKT 2025,Sun May 18 14:01:55 PKT 2025,POST,http://testphp.vulnweb.com/userinfo.php,200,OK,548,222,6006
6487,Sun May 18 14:01:54 PKT 2025,Sun May 18 14:01:55 PKT 2025,GET,http://testphp.vulnweb.com/showimage.php?file=.%2Fpictures%2F7.jpg&size=,200,OK,848,209,19219
6488,Sun May 18 14:01:55 PKT 2025,Sun May 18 14:01:55 PKT 2025,POST,http://testphp.vulnweb.com/userinfo.php,200,OK,570,222,6006
6489,Sun May 18 14:01:55 PKT 2025,Sun May 18 14:01:56 PKT 2025,GET,http://testphp.vulnweb.com/showimage.php?file=.%2Fpictures%2F7.jpg&size=%40,200,OK,818,209,19219
6490,Sun May 18 14:01:55 PKT 2025,Sun May 18 14:01:56 PKT 2025,POST,http://testphp.vulnweb.com/userinfo.php,200,OK,555,222,6006
6491,Sun May 18 14:01:56 PKT 2025,Sun May 18 14:01:56 PKT 2025,POST,http://testphp.vulnweb.com/userinfo.php,200,OK,568,222,6007
6492,Sun May 18 14:01:56 PKT 2025,Sun May 18 14:01:56 PKT 2025,GET,http://testphp.vulnweb.com/showimage.php?file=.%2Fpictures%2F7.jpg&size=%2B,200,OK,844,209,19219
6493,Sun May 18 14:01:56 PKT 2025,Sun May 18 14:01:57 PKT 2025,POST,http://testphp.vulnweb.com/userinfo.php,200,OK,564,222,6007
6494,Sun May 18 14:01:56 PKT 2025,Sun May 18 14:01:57 PKT 2025,GET,http://testphp.vulnweb.com/showimage.php?file=.%2Fpictures%2F7.jpg&size=%00,200,OK,866,209,19219
6495,Sun May 18 14:01:57 PKT 2025,Sun May 18 14:01:57 PKT 2025,POST,http://testphp.vulnweb.com/userinfo.php,200,OK,545,222,6007
6496,Sun May 18 14:01:57 PKT 2025,Sun May 18 14:01:58 PKT 2025,POST,http://testphp.vulnweb.com/userinfo.php,200,OK,552,222,6007
6497,Sun May 18 14:01:57 PKT 2025,Sun May 18 14:01:58 PKT 2025,GET,http://testphp.vulnweb.com/showimage.php?file=.%2Fpictures%2F7.jpg&size=%7C,200,OK,875,209,19219
6498,Sun May 18 14:01:58 PKT 2025,Sun May 18 14:01:59 PKT 2025,POST,http://testphp.vulnweb.com/userinfo.php,200,OK,566,222,6007
6499,Sun May 18 14:01:59 PKT 2025,Sun May 18 14:01:59 PKT 2025,POST,http://testphp.vulnweb.com/userinfo.php,200,OK,544,222,6007
6500,Sun May 18 14:01:59 PKT 2025,Sun May 18 14:02:00 PKT 2025,POST,http://testphp.vulnweb.com/userinfo.php,200,OK,556,222,6007
6501,Sun May 18 14:02:00 PKT 2025,Sun May 18 14:02:00 PKT 2025,GET,http://testphp.vulnweb.com/AJAX/trace.axd,404,Not Found,541,155,153
6502,Sun May 18 14:02:00 PKT 2025,Sun May 18 14:02:00 PKT 2025,GET,http://testphp.vulnweb.com/trace.axd,404,Not Found,548,155,153
6503,Sun May 18 14:02:00 PKT 2025,Sun May 18 14:02:00 PKT 2025,GET,http://testphp.vulnweb.com/elmah.axd,404,Not Found,560,155,153
6504,Sun May 18 14:02:00 PKT 2025,Sun May 18 14:02:00 PKT 2025,GET,http://testphp.vulnweb.com,200,OK,556,222,4958
6505,Sun May 18 14:02:00 PKT 2025,Sun May 18 14:02:01 PKT 2025,GET,http://testphp.vulnweb.com/AJAX,301,Moved Permanently,284,207,169
6506,Sun May 18 14:02:01 PKT 2025,Sun May 18 14:02:01 PKT 2025,GET,http://testphp.vulnweb.com/images,301,Moved Permanently,280,209,169
6507,Sun May 18 14:02:01 PKT 2025,Sun May 18 14:02:01 PKT 2025,GET,http://testphp.vulnweb.com/images/trace.axd,404,Not Found,280,155,153
6508,Sun May 18 14:02:01 PKT 2025,Sun May 18 14:02:01 PKT 2025,GET,http://testphp.vulnweb.com/.htaccess,404,Not Found,268,155,153
6509,Sun May 18 14:02:01 PKT 2025,Sun May 18 14:02:01 PKT 2025,GET,http://testphp.vulnweb.com,200,OK,272,222,4958
6510,Sun May 18 14:02:01 PKT 2025,Sun May 18 14:02:01 PKT 2025,GET,http://testphp.vulnweb.com/AJAX/.htaccess,404,Not Found,279,155,153
6511,Sun May 18 14:02:01 PKT 2025,Sun May 18 14:02:02 PKT 2025,GET,http://testphp.vulnweb.com/AJAX,301,Moved Permanently,289,207,169
6512,Sun May 18 14:02:02 PKT 2025,Sun May 18 14:02:02 PKT 2025,GET,http://testphp.vulnweb.com/images,301,Moved Permanently,284,209,169
6513,Sun May 18 14:02:02 PKT 2025,Sun May 18 14:02:02 PKT 2025,GET,http://testphp.vulnweb.com/images/.htaccess,404,Not Found,282,155,153
6514,Sun May 18 14:02:02 PKT 2025,Sun May 18 14:02:03 PKT 2025,GET,http://testphp.vulnweb.com/.env,404,Not Found,274,155,153
6515,Sun May 18 14:02:02 PKT 2025,Sun May 18 14:02:03 PKT 2025,GET,http://testphp.vulnweb.com/AJAX/.env,404,Not Found,281,155,153
6516,Sun May 18 14:02:02 PKT 2025,Sun May 18 14:02:03 PKT 2025,GET,http://testphp.vulnweb.com,200,OK,561,222,4958
6517,Sun May 18 14:02:03 PKT 2025,Sun May 18 14:02:03 PKT 2025,GET,http://testphp.vulnweb.com/AJAX,301,Moved Permanently,284,207,169
6518,Sun May 18 14:02:03 PKT 2025,Sun May 18 14:02:03 PKT 2025,GET,http://testphp.vulnweb.com/images,301,Moved Permanently,280,209,169
6519,Sun May 18 14:02:03 PKT 2025,Sun May 18 14:02:04 PKT 2025,GET,http://testphp.vulnweb.com/images/.env,404,Not Found,279,155,153
6520,Sun May 18 14:02:04 PKT 2025,Sun May 18 14:02:04 PKT 2025,GET,http://testphp.vulnweb.com/AJAX/actuator/health,404,Not Found,271,155,153
6521,Sun May 18 14:02:04 PKT 2025,Sun May 18 14:02:04 PKT 2025,GET,http://testphp.vulnweb.com/lfm.php,404,Not Found,282,227,16
6522,Sun May 18 14:02:04 PKT 2025,Sun May 18 14:02:04 PKT 2025,GET,http://testphp.vulnweb.com/AJAX/actuator/health,404,Not Found,272,155,153
6523,Sun May 18 14:02:04 PKT 2025,Sun May 18 14:02:04 PKT 2025,POST,http://testphp.vulnweb.com/sendcommand.php,200,OK,543,221,543
6524,Sun May 18 14:02:04 PKT 2025,Sun May 18 14:02:04 PKT 2025,POST,http://testphp.vulnweb.com/AJAX/infotitle.php,200,OK,544,219,155
6525,Sun May 18 14:02:04 PKT 2025,Sun May 18 14:02:04 PKT 2025,POST,http://testphp.vulnweb.com/AJAX/showxml.php,200,OK,550,221,178
6526,Sun May 18 14:02:04 PKT 2025,Sun May 18 14:02:04 PKT 2025,POST,http://testphp.vulnweb.com/cart.php,200,OK,554,222,5200
6527,Sun May 18 14:02:04 PKT 2025,Sun May 18 14:02:04 PKT 2025,POST,http://testphp.vulnweb.com/guestbook.php,200,OK,564,222,5459
6528,Sun May 18 14:02:04 PKT 2025,Sun May 18 14:02:05 PKT 2025,GET,http://testphp.vulnweb.com/.idea/WebServers.xml,404,Not Found,536,155,153
6529,Sun May 18 14:02:04 PKT 2025,Sun May 18 14:02:05 PKT 2025,POST,http://testphp.vulnweb.com/AJAX/infotitle.php,200,OK,286,219,208
6530,Sun May 18 14:02:05 PKT 2025,Sun May 18 14:02:05 PKT 2025,GET,http://testphp.vulnweb.com/config/databases.yml,404,Not Found,266,155,153
6531,Sun May 18 14:02:04 PKT 2025,Sun May 18 14:02:05 PKT 2025,POST,http://testphp.vulnweb.com/AJAX/showxml.php,200,OK,531,221,274
6532,Sun May 18 14:02:04 PKT 2025,Sun May 18 14:02:05 PKT 2025,POST,http://testphp.vulnweb.com/sendcommand.php,200,OK,561,221,580
6533,Sun May 18 14:02:04 PKT 2025,Sun May 18 14:02:05 PKT 2025,POST,http://testphp.vulnweb.com/cart.php,200,OK,534,222,5200
6534,Sun May 18 14:02:04 PKT 2025,Sun May 18 14:02:04 PKT 2025,POST,http://testphp.vulnweb.com/userinfo.php,200,OK,564,222,5523
6535,Sun May 18 14:02:04 PKT 2025,Sun May 18 14:02:05 PKT 2025,POST,http://testphp.vulnweb.com/guestbook.php,200,OK,551,222,5512
6536,Sun May 18 14:02:04 PKT 2025,Sun May 18 14:02:05 PKT 2025,POST,http://testphp.vulnweb.com/userinfo.php,200,OK,579,222,5997
6537,Sun May 18 14:02:04 PKT 2025,Sun May 18 14:02:05 PKT 2025,GET,http://testphp.vulnweb.com,200,OK,583,222,4958
6538,Sun May 18 14:02:05 PKT 2025,Sun May 18 14:02:05 PKT 2025,GET,http://testphp.vulnweb.com/config/database.yml,404,Not Found,268,155,153
6539,Sun May 18 14:02:05 PKT 2025,Sun May 18 14:02:05 PKT 2025,POST,http://testphp.vulnweb.com/AJAX/infotitle.php,200,OK,573,219,184
6540,Sun May 18 14:02:05 PKT 2025,Sun May 18 14:02:05 PKT 2025,GET,http://testphp.vulnweb.com/.git/config,404,Not Found,288,155,153
6541,Sun May 18 14:02:05 PKT 2025,Sun May 18 14:02:05 PKT 2025,POST,http://testphp.vulnweb.com/AJAX/showxml.php,200,OK,560,221,226
6542,Sun May 18 14:02:05 PKT 2025,Sun May 18 14:02:05 PKT 2025,POST,http://testphp.vulnweb.com/sendcommand.php,200,OK,556,221,579
6543,Sun May 18 14:02:05 PKT 2025,Sun May 18 14:02:05 PKT 2025,POST,http://testphp.vulnweb.com/userinfo.php,200,OK,534,221,185
6544,Sun May 18 14:02:05 PKT 2025,Sun May 18 14:02:05 PKT 2025,POST,http://testphp.vulnweb.com/cart.php,200,OK,568,222,5200
6545,Sun May 18 14:02:05 PKT 2025,Sun May 18 14:02:06 PKT 2025,POST,http://testphp.vulnweb.com/guestbook.php,200,OK,581,222,5489
6546,Sun May 18 14:02:05 PKT 2025,Sun May 18 14:02:06 PKT 2025,POST,http://testphp.vulnweb.com/userinfo.php,200,OK,559,221,261
6547,Sun May 18 14:02:05 PKT 2025,Sun May 18 14:02:06 PKT 2025,GET,http://testphp.vulnweb.com/.svn/entries,404,Not Found,269,155,153
6548,Sun May 18 14:02:05 PKT 2025,Sun May 18 14:02:06 PKT 2025,POST,http://testphp.vulnweb.com/AJAX/infotitle.php,200,OK,542,219,189
6549,Sun May 18 14:02:06 PKT 2025,Sun May 18 14:02:06 PKT 2025,GET,http://testphp.vulnweb.com/.svn/wc.db,404,Not Found,268,155,153
6550,Sun May 18 14:02:05 PKT 2025,Sun May 18 14:02:06 PKT 2025,POST,http://testphp.vulnweb.com/cart.php,200,OK,544,222,5200
6551,Sun May 18 14:02:05 PKT 2025,Sun May 18 14:02:06 PKT 2025,POST,http://testphp.vulnweb.com/userinfo.php,200,OK,564,221,184
6552,Sun May 18 14:02:05 PKT 2025,Sun May 18 14:02:06 PKT 2025,POST,http://testphp.vulnweb.com/AJAX/showxml.php,200,OK,564,221,304
6553,Sun May 18 14:02:05 PKT 2025,Sun May 18 14:02:06 PKT 2025,POST,http://testphp.vulnweb.com/sendcommand.php,200,OK,573,221,584
6554,Sun May 18 14:02:06 PKT 2025,Sun May 18 14:02:06 PKT 2025,POST,http://testphp.vulnweb.com/guestbook.php,200,OK,575,222,5519
6555,Sun May 18 14:02:06 PKT 2025,Sun May 18 14:02:06 PKT 2025,POST,http://testphp.vulnweb.com/userinfo.php,200,OK,578,221,261
6556,Sun May 18 14:02:06 PKT 2025,Sun May 18 14:02:06 PKT 2025,GET,http://testphp.vulnweb.com/CVS/root,404,Not Found,268,155,153
6557,Sun May 18 14:02:06 PKT 2025,Sun May 18 14:02:06 PKT 2025,POST,http://testphp.vulnweb.com/AJAX/infotitle.php,200,OK,563,219,212
6558,Sun May 18 14:02:06 PKT 2025,Sun May 18 14:02:07 PKT 2025,GET,http://testphp.vulnweb.com/server-status,404,Not Found,267,155,153
6559,Sun May 18 14:02:06 PKT 2025,Sun May 18 14:02:07 PKT 2025,POST,http://testphp.vulnweb.com/AJAX/showxml.php,200,OK,545,221,285
6560,Sun May 18 14:02:06 PKT 2025,Sun May 18 14:02:07 PKT 2025,POST,http://testphp.vulnweb.com/userinfo.php,200,OK,553,221,189
6561,Sun May 18 14:02:06 PKT 2025,Sun May 18 14:02:07 PKT 2025,POST,http://testphp.vulnweb.com/sendcommand.php,200,OK,529,221,584
6562,Sun May 18 14:02:06 PKT 2025,Sun May 18 14:02:07 PKT 2025,POST,http://testphp.vulnweb.com/cart.php,200,OK,558,222,5200
6563,Sun May 18 14:02:06 PKT 2025,Sun May 18 14:02:07 PKT 2025,POST,http://testphp.vulnweb.com/guestbook.php,200,OK,577,222,5516
6564,Sun May 18 14:02:06 PKT 2025,Sun May 18 14:02:07 PKT 2025,POST,http://testphp.vulnweb.com/userinfo.php,200,OK,577,221,261
6565,Sun May 18 14:02:07 PKT 2025,Sun May 18 14:02:07 PKT 2025,GET,http://testphp.vulnweb.com/core,404,Not Found,267,155,153
6566,Sun May 18 14:02:06 PKT 2025,Sun May 18 14:02:07 PKT 2025,POST,http://testphp.vulnweb.com/AJAX/infotitle.php,200,OK,544,219,220
6567,Sun May 18 14:02:07 PKT 2025,Sun May 18 14:02:07 PKT 2025,GET,http://testphp.vulnweb.com/sftp-config.json,404,Not Found,269,155,153
6568,Sun May 18 14:02:07 PKT 2025,Sun May 18 14:02:07 PKT 2025,POST,http://testphp.vulnweb.com/AJAX/showxml.php,200,OK,551,221,286
6569,Sun May 18 14:02:07 PKT 2025,Sun May 18 14:02:07 PKT 2025,POST,http://testphp.vulnweb.com/userinfo.php,200,OK,559,221,189
6570,Sun May 18 14:02:07 PKT 2025,Sun May 18 14:02:07 PKT 2025,POST,http://testphp.vulnweb.com/cart.php,200,OK,584,222,5200
6571,Sun May 18 14:02:07 PKT 2025,Sun May 18 14:02:07 PKT 2025,POST,http://testphp.vulnweb.com/sendcommand.php,200,OK,584,221,599
6572,Sun May 18 14:02:07 PKT 2025,Sun May 18 14:02:07 PKT 2025,POST,http://testphp.vulnweb.com/guestbook.php,200,OK,535,222,5524
6573,Sun May 18 14:02:07 PKT 2025,Sun May 18 14:02:07 PKT 2025,POST,http://testphp.vulnweb.com/userinfo.php,200,OK,540,221,261
6574,Sun May 18 14:02:07 PKT 2025,Sun May 18 14:02:07 PKT 2025,GET,http://testphp.vulnweb.com/WS_FTP.ini,404,Not Found,267,155,153
6575,Sun May 18 14:02:07 PKT 2025,Sun May 18 14:02:07 PKT 2025,POST,http://testphp.vulnweb.com/AJAX/infotitle.php,200,OK,582,219,233
6576,Sun May 18 14:02:07 PKT 2025,Sun May 18 14:02:08 PKT 2025,GET,http://testphp.vulnweb.com/ws_ftp.ini,404,Not Found,269,155,153
6577,Sun May 18 14:02:07 PKT 2025,Sun May 18 14:02:08 PKT 2025,POST,http://testphp.vulnweb.com/AJAX/showxml.php,200,OK,566,221,615
6578,Sun May 18 14:02:07 PKT 2025,Sun May 18 14:02:08 PKT 2025,POST,http://testphp.vulnweb.com/userinfo.php,200,OK,543,221,204
6579,Sun May 18 14:02:07 PKT 2025,Sun May 18 14:02:08 PKT 2025,POST,http://testphp.vulnweb.com/cart.php,200,OK,545,222,5200
6580,Sun May 18 14:02:07 PKT 2025,Sun May 18 14:02:08 PKT 2025,POST,http://testphp.vulnweb.com/sendcommand.php,200,OK,562,221,644
6581,Sun May 18 14:02:07 PKT 2025,Sun May 18 14:02:08 PKT 2025,POST,http://testphp.vulnweb.com/guestbook.php,200,OK,554,222,5703
6582,Sun May 18 14:02:07 PKT 2025,Sun May 18 14:02:08 PKT 2025,POST,http://testphp.vulnweb.com/userinfo.php,200,OK,561,221,261
6583,Sun May 18 14:02:08 PKT 2025,Sun May 18 14:02:08 PKT 2025,GET,http://testphp.vulnweb.com/WS_FTP.INI,404,Not Found,268,155,153
6584,Sun May 18 14:02:07 PKT 2025,Sun May 18 14:02:08 PKT 2025,POST,http://testphp.vulnweb.com/AJAX/infotitle.php,200,OK,569,219,228
6585,Sun May 18 14:02:08 PKT 2025,Sun May 18 14:02:08 PKT 2025,GET,http://testphp.vulnweb.com/filezilla.xml,404,Not Found,270,155,153
6586,Sun May 18 14:02:08 PKT 2025,Sun May 18 14:02:08 PKT 2025,POST,http://testphp.vulnweb.com/AJAX/showxml.php,200,OK,550,221,327
6587,Sun May 18 14:02:08 PKT 2025,Sun May 18 14:02:08 PKT 2025,POST,http://testphp.vulnweb.com/userinfo.php,200,OK,546,221,233
6588,Sun May 18 14:02:08 PKT 2025,Sun May 18 14:02:08 PKT 2025,POST,http://testphp.vulnweb.com/sendcommand.php,200,OK,540,221,603
6589,Sun May 18 14:02:08 PKT 2025,Sun May 18 14:02:08 PKT 2025,POST,http://testphp.vulnweb.com/guestbook.php,200,OK,537,222,5532
6590,Sun May 18 14:02:08 PKT 2025,Sun May 18 14:02:08 PKT 2025,POST,http://testphp.vulnweb.com/cart.php,200,OK,571,222,5200
6591,Sun May 18 14:02:08 PKT 2025,Sun May 18 14:02:08 PKT 2025,POST,http://testphp.vulnweb.com/userinfo.php,200,OK,558,221,261
6592,Sun May 18 14:02:08 PKT 2025,Sun May 18 14:02:08 PKT 2025,GET,http://testphp.vulnweb.com/sitemanager.xml,404,Not Found,267,155,153
6593,Sun May 18 14:02:08 PKT 2025,Sun May 18 14:02:09 PKT 2025,POST,http://testphp.vulnweb.com/userinfo.php,200,OK,274,221,261
6594,Sun May 18 14:02:08 PKT 2025,Sun May 18 14:02:09 PKT 2025,POST,http://testphp.vulnweb.com/AJAX/showxml.php,200,OK,537,221,178
6595,Sun May 18 14:02:08 PKT 2025,Sun May 18 14:02:09 PKT 2025,POST,http://testphp.vulnweb.com/userinfo.php,200,OK,550,221,208
6596,Sun May 18 14:02:08 PKT 2025,Sun May 18 14:02:09 PKT 2025,POST,http://testphp.vulnweb.com/sendcommand.php,200,OK,549,221,543
6597,Sun May 18 14:02:08 PKT 2025,Sun May 18 14:02:09 PKT 2025,GET,http://testphp.vulnweb.com/FileZilla.xml,404,Not Found,540,155,153
6598,Sun May 18 14:02:08 PKT 2025,Sun May 18 14:02:09 PKT 2025,POST,http://testphp.vulnweb.com/cart.php,200,OK,542,222,2212
6599,Sun May 18 14:02:08 PKT 2025,Sun May 18 14:02:09 PKT 2025,POST,http://testphp.vulnweb.com/guestbook.php,200,OK,548,222,5459
6600,Sun May 18 14:02:08 PKT 2025,Sun May 18 14:02:09 PKT 2025,GET,http://testphp.vulnweb.com/AJAX,301,Moved Permanently,567,207,169
6601,Sun May 18 14:02:09 PKT 2025,Sun May 18 14:02:09 PKT 2025,POST,http://testphp.vulnweb.com/userinfo.php,200,OK,537,222,5969
6602,Sun May 18 14:02:09 PKT 2025,Sun May 18 14:02:09 PKT 2025,POST,http://testphp.vulnweb.com/sendcommand.php,200,OK,270,221,543
6603,Sun May 18 14:02:09 PKT 2025,Sun May 18 14:02:09 PKT 2025,POST,http://testphp.vulnweb.com/AJAX/showxml.php,200,OK,535,221,274
6604,Sun May 18 14:02:09 PKT 2025,Sun May 18 14:02:09 PKT 2025,GET,http://testphp.vulnweb.com/winscp.ini,404,Not Found,542,155,153
6605,Sun May 18 14:02:09 PKT 2025,Sun May 18 14:02:09 PKT 2025,POST,http://testphp.vulnweb.com/userinfo.php,200,OK,283,221,261
6606,Sun May 18 14:02:09 PKT 2025,Sun May 18 14:02:09 PKT 2025,POST,http://testphp.vulnweb.com/cart.php,200,OK,542,222,2265
6607,Sun May 18 14:02:09 PKT 2025,Sun May 18 14:02:09 PKT 2025,POST,http://testphp.vulnweb.com/guestbook.php,200,OK,547,222,5512
6608,Sun May 18 14:02:09 PKT 2025,Sun May 18 14:02:10 PKT 2025,GET,http://testphp.vulnweb.com/WinSCP.ini,404,Not Found,273,155,153
6609,Sun May 18 14:02:09 PKT 2025,Sun May 18 14:02:10 PKT 2025,POST,http://testphp.vulnweb.com/sendcommand.php,200,OK,557,221,543
6610,Sun May 18 14:02:09 PKT 2025,Sun May 18 14:02:10 PKT 2025,POST,http://testphp.vulnweb.com/AJAX/showxml.php,200,OK,545,221,226
6611,Sun May 18 14:02:09 PKT 2025,Sun May 18 14:02:09 PKT 2025,POST,http://testphp.vulnweb.com/userinfo.php,200,OK,563,222,5523
6612,Sun May 18 14:02:09 PKT 2025,Sun May 18 14:02:10 PKT 2025,POST,http://testphp.vulnweb.com/userinfo.php,200,OK,544,221,261
6613,Sun May 18 14:02:09 PKT 2025,Sun May 18 14:02:10 PKT 2025,POST,http://testphp.vulnweb.com/cart.php,200,OK,548,222,2241
6614,Sun May 18 14:02:10 PKT 2025,Sun May 18 14:02:10 PKT 2025,GET,http://testphp.vulnweb.com/.DS_Store,404,Not Found,271,155,153
6615,Sun May 18 14:02:09 PKT 2025,Sun May 18 14:02:10 PKT 2025,POST,http://testphp.vulnweb.com/guestbook.php,200,OK,568,222,5489
6616,Sun May 18 14:02:10 PKT 2025,Sun May 18 14:02:10 PKT 2025,GET,http://testphp.vulnweb.com/AJAX/infoartist.php?id=%3C,200,OK,539,219,155
6617,Sun May 18 14:02:10 PKT 2025,Sun May 18 14:02:10 PKT 2025,POST,http://testphp.vulnweb.com/userinfo.php,200,OK,277,221,261
6618,Sun May 18 14:02:10 PKT 2025,Sun May 18 14:02:10 PKT 2025,POST,http://testphp.vulnweb.com/sendcommand.php,200,OK,560,221,543
6619,Sun May 18 14:02:10 PKT 2025,Sun May 18 14:02:10 PKT 2025,POST,http://testphp.vulnweb.com/AJAX/showxml.php,200,OK,567,221,304
6620,Sun May 18 14:02:10 PKT 2025,Sun May 18 14:02:11 PKT 2025,POST,http://testphp.vulnweb.com/userinfo.php,200,OK,563,221,169
6621,Sun May 18 14:02:10 PKT 2025,Sun May 18 14:02:11 PKT 2025,POST,http://testphp.vulnweb.com/guestbook.php,200,OK,569,222,5519
6622,Sun May 18 14:02:10 PKT 2025,Sun May 18 14:02:11 PKT 2025,GET,http://testphp.vulnweb.com/.php_cs.cache,404,Not Found,571,155,153
6623,Sun May 18 14:02:10 PKT 2025,Sun May 18 14:02:11 PKT 2025,POST,http://testphp.vulnweb.com/cart.php,200,OK,583,222,2246
6624,Sun May 18 14:02:10 PKT 2025,Sun May 18 14:02:11 PKT 2025,GET,http://testphp.vulnweb.com/AJAX/infoartist.php?id=%3Cxsl%3Avalue-of+select%3D%22system-property%28%27xsl%3Avendor%27%29%22%2F%3E,200,OK,531,219,208
6625,Sun May 18 14:02:11 PKT 2025,Sun May 18 14:02:11 PKT 2025,GET,http://testphp.vulnweb.com/DEADJOE,404,Not Found,277,155,153
6626,Sun May 18 14:02:10 PKT 2025,Sun May 18 14:02:11 PKT 2025,GET,http://testphp.vulnweb.com/AJAX/infocateg.php?id=%3C,200,OK,565,219,155
6627,Sun May 18 14:02:11 PKT 2025,Sun May 18 14:02:11 PKT 2025,POST,http://testphp.vulnweb.com/userinfo.php,200,OK,559,221,168
6628,Sun May 18 14:02:11 PKT 2025,Sun May 18 14:02:11 PKT 2025,GET,http://testphp.vulnweb.com/sites/default/private/files/backup_migrate/scheduled/test.txt,404,Not Found,274,155,153
6629,Sun May 18 14:02:11 PKT 2025,Sun May 18 14:02:11 PKT 2025,GET,http://testphp.vulnweb.com/images,301,Moved Permanently,564,209,169
6630,Sun May 18 14:02:11 PKT 2025,Sun May 18 14:02:11 PKT 2025,GET,http://testphp.vulnweb.com/comment.php?pid=%3C,404,Not Found,564,227,16
6631,Sun May 18 14:02:11 PKT 2025,Sun May 18 14:02:11 PKT 2025,GET,http://testphp.vulnweb.com/artists.php?artist=%3C,200,OK,566,222,2211
6632,Sun May 18 14:02:11 PKT 2025,Sun May 18 14:02:11 PKT 2025,GET,http://testphp.vulnweb.com/AJAX/infoartist.php?id=system-property%28%27xsl%3Avendor%27%29%2F%3E,200,OK,540,219,184
6633,Sun May 18 14:02:11 PKT 2025,Sun May 18 14:02:11 PKT 2025,GET,http://testphp.vulnweb.com/app/etc/local.xml,404,Not Found,274,155,153
6634,Sun May 18 14:02:11 PKT 2025,Sun May 18 14:02:12 PKT 2025,GET,http://testphp.vulnweb.com/AJAX/infocateg.php?id=%3Cxsl%3Avalue-of+select%3D%22system-property%28%27xsl%3Avendor%27%29%22%2F%3E,200,OK,558,219,208
6635,Sun May 18 14:02:11 PKT 2025,Sun May 18 14:02:12 PKT 2025,GET,http://testphp.vulnweb.com/comment.php?pid=%3Cxsl%3Avalue-of+select%3D%22system-property%28%27xsl%3Avendor%27%29%22%2F%3E,404,Not Found,278,227,16
6636,Sun May 18 14:02:11 PKT 2025,Sun May 18 14:02:12 PKT 2025,POST,http://testphp.vulnweb.com/userinfo.php,200,OK,568,221,173
6637,Sun May 18 14:02:11 PKT 2025,Sun May 18 14:02:12 PKT 2025,GET,http://testphp.vulnweb.com/server.key,404,Not Found,274,155,153
6638,Sun May 18 14:02:11 PKT 2025,Sun May 18 14:02:12 PKT 2025,GET,http://testphp.vulnweb.com/artists.php?artist=%3Cxsl%3Avalue-of+select%3D%22system-property%28%27xsl%3Avendor%27%29%22%2F%3E,200,OK,572,222,2264
